subID,expID,object,learned,pretrained,i1_curr_targetObj,i1_curr_targetProp,i1_curr_distObj_1,i1_curr_distProp_1,i1_curr_distObj_2,i1_curr_distProp_2,i1_curr_distObj_3,i1_curr_distProp_3,i1_prev_target,i1_prev_dist_1,i1_prev_dist_2,i1_prev_dist_3,i2_curr_targetObj,i2_curr_targetProp,i2_curr_distObj_1,i2_curr_distProp_1,i2_curr_distObj_2,i2_curr_distProp_2,i2_curr_distObj_3,i2_curr_distProp_3,i2_prev_target,i2_prev_dist_1,i2_prev_dist_2,i2_prev_dist_3,i3_curr_targetObj,i3_curr_targetProp,i3_curr_distObj_1,i3_curr_distProp_1,i3_curr_distObj_2,i3_curr_distProp_2,i3_curr_distObj_3,i3_curr_distProp_3,i3_prev_target,i3_prev_dist_1,i3_prev_dist_2,i3_prev_dist_3,i4_curr_targetObj,i4_curr_targetProp,i4_curr_distObj_1,i4_curr_distProp_1,i4_curr_distObj_2,i4_curr_distProp_2,i4_curr_distObj_3,i4_curr_distProp_3,i4_prev_target,i4_prev_dist_1,i4_prev_dist_2,i4_prev_dist_3,i5_curr_targetObj,i5_curr_targetProp,i5_curr_distObj_1,i5_curr_distProp_1,i5_curr_distObj_2,i5_curr_distProp_2,i5_curr_distObj_3,i5_curr_distProp_3,i5_prev_target,i5_prev_dist_1,i5_prev_dist_2,i5_prev_dist_3,i6_curr_targetObj,i6_curr_targetProp,i6_curr_distObj_1,i6_curr_distProp_1,i6_curr_distObj_2,i6_curr_distProp_2,i6_curr_distObj_3,i6_curr_distProp_3,i6_prev_target,i6_prev_dist_1,i6_prev_dist_2,i6_prev_dist_3
18821,188,12,1,0,12,0.30844,13,0.54178,18,0.12311,6,0.0,0,0,0,0,12,0.532,3,0.136,1,0.13244,13,0.10133,13,-1,17,-1,12,0.21733,5,0.11867,7,0.0,14,0.0,12,-1,-1,14,12,0.31067,15,0.592,6,0.0,9,0.0,-1,-1,-1,16,12,0.20311,17,0.77022,5,0.0,3,0.0,17,15,-1,3,12,0.74622,9,0.23467,2,0.0,4,0.0,17,-1,-1,4
18821,188,13,1,1,13,0.0,6,0.24933,12,0.21333,18,0.0,0,0,0,0,13,0.0,1,1.0,12,0.0,3,0.0,13,17,-1,-1,13,0.23867,3,0.35022,16,0.17111,9,0.16044,-1,1,8,-1,13,0.79511,2,0.0,5,0.0,11,0.0,-1,2,5,11,13,0.25733,7,0.17644,8,0.13289,1,0.08,13,12,8,-1,13,0.80622,10,0.18489,3,0.0,18,0.0,-1,10,-1,1
18821,188,14,1,0,14,0.40756,4,0.55644,6,0.0,3,0.0,0,0,0,0,14,0.42889,15,0.30133,6,0.13689,3,0.11556,4,0,-1,-1,14,0.67467,8,0.15067,1,0.14889,18,0.0,-1,-1,13,-1,14,0.56711,12,0.087111,7,0.0,5,0.0,14,12,-1,-1,14,0.59378,17,0.22133,2,0.15822,9,0.0,14,-1,-1,-1,14,0.39022,11,0.36756,4,0.056444,7,0.0,14,1,1,-1
18821,188,15,1,1,15,0.41644,3,0.22,14,0.19289,6,0.0,0,0,0,0,15,0.0,16,0.80222,8,0.18933,18,0.0,2,-1,-1,-1,15,0.37244,11,0.33689,10,0.26667,5,0.0,16,11,10,5,15,0.80356,6,0.0,9,0.0,12,0.0,-1,-1,16,-1,15,0.34578,1,0.39422,4,0.23333,16,0.0,15,1,-1,16,15,0.29422,1,0.24044,18,0.16844,11,0.0,-1,1,-1,13
18821,188,16,1,0,16,0.12622,17,0.19822,1,0.14089,9,0.0,0,0,0,0,16,0.15956,2,0.57244,8,0.18444,11,0.0,-1,0,-1,0,16,0.38311,8,0.58489,18,0.0,15,0.0,-1,2,-1,-1,16,0.52133,9,0.0,13,0.0,3,0.0,8,-1,1,-1,16,0.94844,4,0.043556,15,0.0,1,0.0,16,-1,15,1,16,0.33022,8,0.37289,6,0.28756,10,0.0,16,-1,6,10
18821,188,17,1,0,17,0.48533,1,0.49689,9,0.0,16,0.0,0,0,0,0,17,1.0,18,0.0,9,0.0,10,0.0,-1,-1,-1,4,17,0.12267,4,0.36133,7,0.24,5,0.17556,17,-1,-1,-1,17,1.0,9,0.0,14,0.0,2,0.0,-1,-1,14,-1,17,0.25733,3,0.28489,5,0.204,12,0.14222,17,3,-1,15,17,0.18533,11,0.284,7,0.070667,8,0.0,-1,-1,7,8
18821,188,18,1,1,18,0.27378,13,0.24844,12,0.10978,6,0.097333,0,0,0,0,18,0.46311,17,0.26222,10,0.15956,9,0.079556,-1,-1,4,-1,18,0.27556,8,0.32844,15,0.12933,16,0.098667,-1,-1,-1,2,18,0.0,1,0.49333,8,0.26578,14,0.0,13,-1,-1,-1,18,0.0,1,0.89911,11,0.0,15,0.0,1,13,-1,-1,18,0.80978,3,0.16489,13,0.0,10,0.0,1,-1,-1,10
18822,188,1,1,0,1,0.16889,17,0.46933,16,0.18578,9,0.14044,0,0,0,0,1,0.82578,13,0.156,12,0.0,3,0.0,-1,-1,-1,-1,1,0.248,8,0.64444,14,0.0,18,0.0,1,-1,-1,-1,1,0.24667,16,0.42622,4,0.30044,15,0.0,-1,17,8,-1,1,0.65556,15,0.27422,11,0.0,18,0.0,-1,-1,13,-1,1,0.83822,8,0.15289,7,0.0,13,0.0,1,-1,-1,-1
18822,188,2,1,1,2,0.42711,10,0.44578,5,0.0,7,0.0,0,0,0,0,2,0.0,6,0.61911,10,0.32267,4,0.0,12,-1,-1,-1,2,0.0,11,0.44978,8,0.0,16,0.0,0,0,9,6,2,0.39022,14,0.34533,17,0.15911,9,0.069778,-1,-1,4,-1,2,0.59911,13,0.16667,5,0.11289,11,0.0,-1,-1,-1,-1,2,0.452,9,0.30978,12,0.12311,4,0.088444,2,-1,12,-1
18822,188,3,1,1,3,0.18711,6,0.43511,14,0.30178,4,0.0,0,0,0,0,3,0.41467,12,0.19467,13,0.16178,1,0.0,-1,-1,-1,-1,3,0.0,6,0.26622,14,0.0,15,0.0,6,-1,0,-1,3,0.0,13,0.021778,9,0.0,16,0.0,-1,-1,-1,-1,3,0.54889,17,0.43378,12,0.0,5,0.0,-1,14,9,11,3,0.572,18,0.14889,13,0.13644,10,0.0,3,-1,8,16
18822,188,4,0,0,4,0.31022,14,0.19467,6,0.010222,3,0.0,0,0,0,0,4,0.14178,6,0.37289,2,0.25689,10,0.13156,12,-1,-1,-1,4,0.0,17,0.59556,7,0.0075556,5,0.0,-1,2,-1,10,4,0.50489,16,0.0,15,0.0,1,0.0,17,-1,-1,8,4,0.46622,14,0.34889,11,0.14267,7,0.0,4,-1,11,7,4,0.17733,9,0.51156,12,0.28489,2,0.0,-1,12,-1,2
18822,188,5,0,0,5,0.0,10,0.66533,2,0.1,7,0.0,0,0,0,0,5,0.14178,4,0.264,17,0.0,7,0.0,-1,10,-1,2,5,0.0,14,0.12356,7,0.0,12,0.0,-1,-1,-1,-1,5,0.0,10,0.0,15,0.0,11,0.0,-1,-1,-1,-1,5,0.0,11,0.96578,2,0.0,13,0.0,-1,-1,-1,-1,5,0.0,3,0.45422,17,0.24844,12,0.16444,-1,14,9,11
18822,188,6,1,1,6,0.0,3,0.092889,14,0.0,4,0.0,0,0,0,0,6,0.085778,12,0.61156,18,0.22222,13,0.063556,0,0,-1,0,6,0.50044,2,0.292,4,0.18978,10,0.0,12,-1,-1,-1,6,0.0,3,0.17378,14,0.13378,15,0.052889,6,-1,-1,0,6,0.0,12,0.43644,9,0.0,15,0.0,-1,-1,-1,-1,6,0.73556,10,0.22133,16,0.025778,8,0.0,-1,-1,16,8
18822,188,7,1,1,7,0.23022,2,0.57556,10,0.0,5,0.0,0,0,0,0,7,0.0,4,0.48978,17,0.22044,5,0.0,-1,-1,10,2,7,0.0,5,0.0,12,0.0,14,0.0,-1,-1,-1,-1,7,0.87244,1,0.12756,8,0.0,13,0.0,-1,1,-1,-1,7,0.0,14,0.51378,4,0.468,11,0.0,7,-1,4,11,7,0.37556,17,0.59867,11,0.0,8,0.0,5,14,-1,-1
18822,188,8,1,0,8,0.94044,11,0.0,16,0.0,2,0.0,0,0,0,0,8,0.38489,16,0.070667,18,0.0,15,0.0,8,8,18,-1,8,0.39867,1,0.34756,14,0.21956,18,0.0,-1,1,-1,-1,8,0.50533,7,0.29822,13,0.16756,1,0.0,-1,-1,-1,1,8,0.29822,6,0.23067,10,0.15022,16,0.0,8,-1,-1,16,8,0.48756,17,0.17511,7,0.091111,11,0.087556,-1,5,14,-1
18822,188,9,1,1,9,0.21289,16,0.50622,17,0.264,1,0.0,0,0,0,0,9,0.47822,17,0.18933,18,0.15556,10,0.0,16,17,12,10,9,0.0,13,0.0,3,0.0,16,0.0,-1,-1,-1,-1,9,0.44089,12,0.12356,6,0.0,15,0.0,-1,-1,-1,-1,9,0.28444,2,0.372,14,0.23378,17,0.039556,-1,-1,-1,4,9,0.004,4,0.40711,12,0.29467,2,0.17689,-1,12,2,-1
18822,188,10,0,0,10,0.16978,2,0.40667,7,0.18578,5,0.10578,0,0,0,0,10,0.50311,4,0.25422,6,0.16,2,0.0,-1,-1,12,-1,10,0.0,18,0.067111,9,0.0,17,0.0,10,12,16,17,10,0.0,5,0.0,15,0.0,11,0.0,-1,-1,-1,-1,10,0.0,16,0.63733,8,0.18311,6,0.16133,16,8,-1,-1,10,0.38133,13,0.19467,3,0.15956,18,0.132,16,8,3,-1
18822,188,11,1,1,11,0.0,8,0.0,16,0.0,2,0.0,0,0,0,0,11,0.37022,10,0.068444,5,0.0,15,0.0,-1,-1,-1,-1,11,0.35556,13,0.52267,2,0.086222,5,0.0,-1,-1,-1,-1,11,0.56622,18,0.22133,1,0.17644,15,0.0,13,-1,-1,-1,11,0.23911,4,0.31733,14,0.26622,7,0.14133,11,4,-1,7,11,0.0,17,0.0,7,0.0,8,0.0,-1,5,14,-1
18822,188,12,1,0,12,0.26578,13,0.26489,18,0.23956,6,0.15644,0,0,0,0,12,0.0,1,0.31022,13,0.22844,3,0.054222,-1,-1,-1,-1,12,0.0,7,0.0,5,0.0,14,0.0,-1,-1,-1,-1,12,0.0,9,0.84889,6,0.0,15,0.0,-1,-1,-1,-1,12,0.79467,17,0.19511,5,0.0013333,3,0.0,9,14,11,-1,12,0.52089,4,0.22933,2,0.0,9,0.0,12,-1,2,-1
18822,188,13,0,1,13,0.28356,6,0.44222,12,0.052,18,0.0,0,0,0,0,13,0.20978,1,0.36356,3,0.23867,12,0.0,-1,-1,-1,-1,13,0.026222,9,0.18489,3,0.0,16,0.0,-1,-1,-1,-1,13,0.27467,2,0.34178,11,0.16844,5,0.096,-1,-1,-1,-1,13,0.32,8,0.60178,1,0.0,7,0.0,-1,-1,1,-1,13,0.41422,18,0.23022,10,0.21289,3,0.10622,8,-1,16,3
18822,188,14,0,0,14,0.0,4,0.47333,3,0.27022,6,0.0,0,0,0,0,14,0.21822,3,0.14978,6,0.0,15,0.0,-1,-1,6,0,14,0.2,1,0.45378,8,0.28356,18,0.0,1,-1,-1,-1,14,0.0,12,0.38933,7,0.0,5,0.0,-1,-1,-1,-1,14,0.15467,2,0.44978,17,0.212,9,0.11822,-1,4,-1,-1,14,0.40622,4,0.504,11,0.0,7,0.0,4,-1,11,7
18822,188,15,1,1,15,0.36267,14,0.17467,3,0.15022,6,0.079556,0,0,0,0,15,0.31111,8,0.44,16,0.14933,18,0.0,8,-1,8,18,15,0.0,5,0.0,10,0.0,11,0.0,-1,-1,-1,-1,15,0.0,12,0.22089,9,0.12311,6,0.0,-1,-1,-1,-1,15,0.39067,1,0.13289,16,0.099111,4,0.0,-1,8,-1,17,15,0.46933,18,0.31467,11,0.18933,1,0.0,-1,-1,13,-1
18822,188,16,0,0,16,0.0,9,0.51911,17,0.472,1,0.0,0,0,0,0,16,0.0,8,0.57022,11,0.0,2,0.0,0,0,9,6,16,0.0,18,0.35289,8,0.052444,15,0.0,18,8,8,-1,16,0.0,9,0.0,13,0.0,3,0.0,-1,-1,-1,-1,16,0.53244,15,0.32711,4,0.0,1,0.0,-1,-1,17,8,16,0.16,10,0.62933,6,0.16844,8,0.0071111,16,-1,-1,8
18822,188,17,0,0,17,0.52311,1,0.26578,16,0.18444,9,0.0,0,0,0,0,17,0.0,9,0.29111,18,0.0,10,0.0,17,16,12,10,17,0.0,4,0.66622,5,0.0,7,0.0,-1,-1,10,2,17,0.0,14,0.66178,9,0.25556,2,0.0,-1,-1,-1,4,17,0.0,5,0.77778,12,0.060889,3,0.046222,11,9,-1,14,17,0.38044,8,0.17333,11,0.13289,7,0.089333,5,-1,-1,14
18822,188,18,1,1,18,0.0,12,1.0,6,0.0,13,0.0,0,0,0,0,18,0.52622,10,0.16844,9,0.14178,17,0.128,12,10,16,17,18,0.0,16,0.0,8,0.0,15,0.0,18,8,8,-1,18,0.33644,8,0.16444,1,0.16044,14,0.060889,-1,-1,1,-1,18,0.39644,1,0.37244,11,0.15022,15,0.0,-1,-1,13,-1,18,0.85067,3,0.13911,13,0.0,10,0.0,-1,3,8,16
18823,188,1,1,0,1,0.28622,16,0.35422,17,0.22667,9,0.0,0,0,0,0,1,0.59156,13,0.35378,12,0.0,3,0.0,-1,13,-1,-1,1,0.44978,8,0.27156,18,0.18978,14,0.0,1,-1,18,-1,1,0.71022,4,0.25467,15,0.016889,16,0.0,-1,-1,15,16,1,0.60578,18,0.25289,11,0.116,15,0.0,1,1,11,15,1,0.76089,7,0.15067,8,0.0,13,0.0,1,7,-1,13
18823,188,2,1,1,2,0.18533,10,0.18444,7,0.083556,5,0.0,0,0,0,0,2,0.0,4,0.62133,6,0.15022,10,0.11556,4,-1,10,-1,2,0.55822,8,0.38089,11,0.0,16,0.0,4,0,0,-1,2,0.60533,14,0.39467,9,0.0,17,0.0,2,14,9,-1,2,0.69467,13,0.30533,5,0.0,11,0.0,2,13,5,-1,2,0.96622,4,0.018222,9,0.0,12,0.0,2,4,9,12
18823,188,3,1,1,3,0.20222,14,0.42133,6,0.22133,4,0.024,0,0,0,0,3,0.69111,1,0.27644,13,0.013333,12,0.0,-1,-1,13,-1,3,0.087556,14,0.49956,6,0.0,15,0.0,3,4,6,0,3,0.74489,13,0.18711,16,0.068,9,0.0,-1,1,8,-1,3,0.89778,5,0.10222,17,0.0,12,0.0,3,2,17,12,3,0.64711,13,0.35289,18,0.0,10,0.0,3,-1,18,-1
18823,188,4,1,0,4,0.52978,14,0.42667,6,0.0,3,0.0,0,0,0,0,4,0.38089,2,0.26578,10,0.23156,6,0.080889,4,-1,10,-1,4,0.156,17,0.31689,5,0.104,7,0.0,-1,-1,10,7,4,0.52889,15,0.31244,16,0.0,1,0.0,-1,15,16,-1,4,0.52444,7,0.36756,14,0.0,11,0.0,4,7,14,11,4,0.80178,9,0.144,2,0.0,12,0.0,4,9,2,12
18823,188,5,1,0,5,0.0,10,1.0,7,0.0,2,0.0,0,0,0,0,5,0.065778,4,0.33244,17,0.22489,7,0.0,-1,-1,10,7,5,0.456,7,0.28844,12,0.20444,14,0.0,-1,7,12,8,5,0.70978,10,0.14311,11,0.080889,15,0.0,-1,17,-1,-1,5,0.396,2,0.54311,11,0.0,13,0.0,5,2,-1,13,5,0.86178,12,0.13822,17,0.0,3,0.0,2,12,17,3
18823,188,6,1,1,6,0.61067,14,0.22356,4,0.080889,3,0.0,0,0,0,0,6,0.48,12,0.21778,13,0.16044,18,0.12533,6,0,0,0,6,0.536,4,0.16356,2,0.116,10,0.11422,-1,4,-1,10,6,0.26622,15,0.33778,14,0.24889,3,0.086222,6,0,4,3,6,1.0,9,0.0,12,0.0,15,0.0,-1,9,12,10,6,0.58622,16,0.39422,10,0.0,8,0.0,6,4,-1,-1
18823,188,7,1,1,7,0.52444,2,0.19467,10,0.13067,5,0.0,0,0,0,0,7,0.848,4,0.0,17,0.0,5,0.0,7,-1,-1,10,7,0.69467,14,0.29867,5,0.0,12,0.0,7,8,-1,12,7,0.67778,8,0.16178,1,0.13733,13,0.0,7,-1,1,13,7,0.95022,4,0.0,14,0.0,11,0.0,7,4,14,11,7,0.74222,17,0.24889,11,0.0,8,0.0,7,12,-1,8
18823,188,8,1,0,8,0.26489,16,0.38133,11,0.0,2,0.0,0,0,0,0,8,0.0,16,0.076444,18,0.0,15,0.0,-1,18,-1,-1,8,0.43689,14,0.36667,18,0.12889,1,0.0,-1,-1,18,1,8,0.49644,13,0.25689,7,0.23778,1,0.0,-1,13,7,1,8,0.65911,10,0.26844,16,0.0,6,0.0,-1,-1,4,6,8,0.91022,7,0.049333,11,0.0,17,0.0,8,7,-1,12
18823,188,9,1,1,9,0.53111,16,0.17644,17,0.15022,1,0.0,0,0,0,0,9,0.20267,18,0.10978,17,0.0,10,0.0,9,12,-1,-1,9,0.86089,13,0.12267,3,0.0,16,0.0,-1,1,-1,8,9,0.61022,6,0.19467,15,0.12311,12,0.0,9,-1,10,12,9,0.952,2,0.030222,14,0.0,17,0.0,9,2,14,-1,9,0.43822,4,0.27778,12,0.25511,2,0.0,9,4,12,2
18823,188,10,1,0,10,0.504,5,0.46978,7,0.0,2,0.0,0,0,0,0,10,0.26133,4,0.43067,2,0.16844,6,0.024,10,4,-1,-1,10,0.41644,17,0.53022,18,0.0,9,0.0,-1,-1,12,9,10,0.41689,5,0.204,15,0.18622,11,0.13289,17,-1,-1,-1,10,0.44267,6,0.33644,8,0.18578,16,0.0,-1,6,-1,4,10,1.0,13,0.0,3,0.0,18,0.0,-1,-1,3,18
18823,188,11,1,1,11,0.46178,16,0.12978,8,0.046222,2,0.0,0,0,0,0,11,0.10533,10,0.484,5,0.0,15,0.0,17,-1,-1,-1,11,0.54756,5,0.45244,2,0.0,13,0.0,-1,5,2,13,11,0.78133,1,0.15378,15,0.0,18,0.0,11,1,15,1,11,0.28978,14,0.19289,7,0.14178,4,0.0,11,14,7,4,11,0.72578,8,0.25956,17,0.0,7,0.0,-1,8,12,7
18823,188,12,1,0,12,0.44,13,0.30311,6,0.0,18,0.0,0,0,0,0,12,0.532,1,0.062667,3,0.0,13,0.0,-1,-1,-1,13,12,0.61067,5,0.30044,14,0.071111,7,0.0,12,-1,8,7,12,0.60311,15,0.17244,6,0.097778,9,0.092,12,10,-1,9,12,0.55378,17,0.35822,3,0.060889,5,0.0,12,17,3,2,12,0.36267,2,0.0,4,0.0,9,0.0,12,2,4,9
18823,188,13,1,1,13,0.68667,6,0.17689,12,0.0,18,0.0,0,0,0,0,13,0.13333,1,0.78889,12,0.0,3,0.0,13,-1,-1,-1,13,0.74267,9,0.192,3,0.0,16,0.0,1,-1,-1,8,13,0.748,11,0.19511,2,0.0,5,0.0,13,-1,2,5,13,0.48844,8,0.39022,1,0.0,7,0.0,13,-1,1,7,13,0.66444,3,0.176,18,0.14178,10,0.0,-1,3,18,-1
18823,188,14,1,0,14,0.30444,4,0.57511,3,0.10267,6,0.0,0,0,0,0,14,0.21822,6,0.472,15,0.13911,3,0.0,6,4,0,3,14,0.13067,8,0.50133,1,0.30444,18,0.0,-1,1,-1,18,14,0.73422,12,0.20489,7,0.0,5,0.0,8,12,7,-1,14,0.64356,9,0.21511,17,0.12311,2,0.0,14,9,-1,2,14,0.49822,4,0.49511,11,0.0,7,0.0,14,4,11,7
18823,188,15,1,1,15,0.36444,14,0.29867,3,0.204,6,0.0,0,0,0,0,15,0.32356,16,0.15556,8,0.116,18,0.0,-1,-1,-1,18,15,0.27333,10,0.68178,5,0.0,11,0.0,17,-1,-1,-1,15,0.98089,6,0.0,9,0.0,12,0.0,10,-1,9,12,15,0.62311,16,0.25378,1,0.098222,4,0.0,15,16,-1,-1,15,0.74444,11,0.22711,18,0.010667,1,0.0,15,11,1,1
18823,188,16,1,0,16,0.31911,1,0.41556,17,0.22933,9,0.0,0,0,0,0,16,0.30444,2,0.39022,8,0.19333,11,0.0,4,-1,0,0,16,0.0,8,0.57689,18,0.20667,15,0.0,-1,18,-1,-1,16,1.0,9,0.0,13,0.0,3,0.0,8,-1,1,-1,16,0.46622,4,0.52489,15,0.0,1,0.0,16,-1,15,-1,16,0.46133,6,0.30844,8,0.22133,10,0.0,4,6,-1,-1
18823,188,17,1,0,17,0.48756,16,0.24844,1,0.21778,9,0.0,0,0,0,0,17,0.11956,10,0.34756,9,0.12933,18,0.0,-1,9,-1,12,17,0.18889,4,0.29289,5,0.16578,7,0.15778,-1,-1,10,7,17,0.528,2,0.38089,9,0.0,14,0.0,-1,2,9,14,17,0.47822,12,0.50178,5,0.0,3,0.0,17,12,2,3,17,0.36267,11,0.37378,8,0.21867,7,0.0,-1,12,8,7
18823,188,18,1,1,18,0.29422,12,0.61378,13,0.010222,6,0.0,0,0,0,0,18,0.648,17,0.12933,9,0.0,10,0.0,12,-1,9,-1,18,0.60533,8,0.10222,16,0.0,15,0.0,18,-1,-1,-1,18,0.17289,1,0.72089,14,0.0,8,0.0,18,1,-1,-1,18,1.0,1,0.0,11,0.0,15,0.0,1,1,11,15,18,0.67333,3,0.11644,10,0.10533,13,0.0,18,3,-1,-1
18824,188,1,1,0,1,0.0,17,0.84844,9,0.0,16,0.0,0,0,0,0,1,0.67467,13,0.19156,3,0.068444,12,0.0,17,-1,3,12,1,0.38978,8,0.31644,18,0.21911,14,0.0,1,16,18,14,1,0.046222,16,0.64667,4,0.11867,15,0.0,16,-1,-1,-1,1,0.34178,15,0.21333,11,0.204,18,0.18933,16,15,11,-1,1,0.25644,7,0.30889,13,0.17378,8,0.14222,-1,-1,13,8
18824,188,2,1,1,2,0.992,10,0.0,5,0.0,7,0.0,0,0,0,0,2,0.62667,10,0.23022,6,0.11644,4,0.0,2,-1,6,14,2,0.26222,8,0.328,16,0.11111,11,0.0,2,0,1,0,2,0.80844,17,0.132,14,0.012889,9,0.0,-1,4,14,9,2,0.48622,5,0.268,11,0.13822,13,0.0,2,5,11,13,2,0.88267,12,0.063111,4,0.0,9,0.0,-1,12,4,9
18824,188,3,1,1,3,0.76356,6,0.16667,14,0.0,4,0.0,0,0,0,0,3,0.492,12,0.164,13,0.14978,1,0.11422,3,12,-1,17,3,0.15022,14,0.79867,6,0.0,15,0.0,-1,-1,6,0,3,0.46622,16,0.26889,13,0.19111,9,0.0,14,8,-1,9,3,0.16578,17,0.82578,12,0.0,5,0.0,17,-1,12,5,3,0.71689,13,0.28311,18,0.0,10,0.0,17,13,18,10
18824,188,4,1,0,4,0.20933,14,0.62889,6,0.0,3,0.0,0,0,0,0,4,0.24756,2,0.26667,6,0.22133,10,0.15822,2,14,6,-1,4,0.11289,17,0.30844,5,0.22178,7,0.21067,17,5,7,-1,4,0.22311,16,0.32711,1,0.22044,15,0.156,16,-1,-1,-1,4,0.79067,11,0.17911,14,0.0,7,0.0,-1,11,14,-1,4,0.79911,2,0.18267,9,0.0,12,0.0,4,-1,9,12
18824,188,5,1,0,5,0.54133,7,0.34933,10,0.018667,2,0.0,0,0,0,0,5,0.093778,4,0.33556,7,0.27378,17,0.13467,5,-1,7,17,5,0.0,7,0.0,12,0.0,14,0.0,5,-1,12,14,5,0.53156,15,0.17822,10,0.16667,11,0.0,-1,8,10,-1,5,0.79378,11,0.20622,2,0.0,13,0.0,5,11,2,13,5,0.46133,12,0.13422,17,0.12222,3,0.11956,5,12,17,-1
18824,188,6,0,1,6,0.37778,4,0.26756,3,0.22978,14,0.0,0,0,0,0,6,0.60178,13,0.23289,12,0.14044,18,0.0,-1,0,0,0,6,0.61067,10,0.136,4,0.10622,2,0.093778,6,-1,14,2,6,0.52,15,0.48,14,0.0,3,0.0,6,0,-1,-1,6,0.25156,9,0.30756,12,0.236,15,0.062222,6,-1,12,15,6,0.38933,16,0.30667,8,0.098222,10,0.097333,-1,-1,8,-1
18824,188,7,1,1,7,0.56356,2,0.26533,10,0.0,5,0.0,0,0,0,0,7,0.17156,5,0.76667,4,0.0,17,0.0,7,5,-1,17,7,0.44133,14,0.24667,5,0.0088889,12,0.0,5,14,-1,12,7,0.49778,8,0.25511,1,0.22089,13,0.0,-1,8,-1,13,7,0.99156,4,0.0,14,0.0,11,0.0,-1,-1,14,11,7,0.53778,17,0.21867,8,0.11111,11,0.0,7,17,8,11
18824,188,8,1,0,8,0.58933,2,0.18578,16,0.10578,11,0.0,0,0,0,0,8,0.0,16,0.95644,18,0.0,15,0.0,8,16,-1,-1,8,0.53067,14,0.212,1,0.20267,18,0.0,16,14,1,18,8,1.0,1,0.0,7,0.0,13,0.0,8,-1,-1,13,8,0.88889,10,0.090667,16,0.0,6,0.0,8,-1,-1,-1,8,0.99644,11,0.0,17,0.0,7,0.0,8,11,17,7
18824,188,9,1,1,9,0.28178,16,0.33867,17,0.0,1,0.0,0,0,0,0,9,0.63022,18,0.069778,10,0.063111,17,0.0,-1,12,10,16,9,0.432,13,0.0,3,0.0,16,0.0,9,-1,14,8,9,0.59289,6,0.184,15,0.16089,12,0.0,-1,6,15,12,9,0.52089,2,0.24844,17,0.16667,14,0.0,9,-1,4,14,9,0.44711,4,0.16133,12,0.10444,2,0.0,9,4,12,-1
18824,188,10,1,0,10,0.32756,2,0.488,5,0.0,7,0.0,0,0,0,0,10,0.83333,4,0.16667,2,0.0,6,0.0,-1,14,2,6,10,0.75067,17,0.10356,18,0.0,9,0.0,10,16,12,-1,10,0.26978,15,0.38978,11,0.20489,5,0.0,10,8,-1,-1,10,0.75244,6,0.204,16,0.0,8,0.0,-1,-1,-1,8,10,0.61289,13,0.0,3,0.0,18,0.0,10,13,17,18
18824,188,11,1,1,11,0.14133,2,0.34178,8,0.28356,16,0.10667,0,0,0,0,11,1.0,5,0.0,10,0.0,15,0.0,-1,-1,10,8,11,0.62889,5,0.19244,13,0.051556,2,0.0,11,5,13,2,11,0.79467,1,0.15556,15,0.0,18,0.0,11,16,15,-1,11,0.73067,7,0.26044,4,0.0,14,0.0,11,-1,-1,14,11,0.44044,8,0.061778,17,0.0,7,0.0,11,8,17,7
18824,188,12,1,0,12,0.56978,13,0.20622,6,0.13822,18,0.0,0,0,0,0,12,0.50933,13,0.21867,1,0.14178,3,0.0,12,-1,17,3,12,0.68133,5,0.132,14,0.10222,7,0.0,12,-1,14,5,12,0.68178,15,0.22933,6,0.0,9,0.0,12,15,6,-1,12,0.68311,17,0.16622,3,0.13289,5,0.0,12,17,-1,5,12,0.68889,2,0.24756,4,0.0,9,0.0,12,-1,4,9
18824,188,13,0,1,13,0.29156,12,0.0,6,0.0,18,0.0,0,0,0,0,13,0.43022,1,0.30133,12,0.17733,3,0.0,-1,17,12,3,13,0.85778,9,0.12533,3,0.0,16,0.0,-1,9,14,8,13,0.88622,2,0.0,5,0.0,11,0.0,13,2,5,11,13,0.51378,8,0.19156,1,0.12,7,0.0,13,8,-1,-1,13,0.44089,3,0.20444,18,0.204,10,0.074667,13,17,18,10
18824,188,14,1,0,14,0.16933,4,0.31822,3,0.19733,6,0.080444,0,0,0,0,14,0.58222,15,0.18622,6,0.14489,3,0.0,-1,0,6,-1,14,0.65867,18,0.17378,1,0.12,8,0.0,14,18,1,16,14,0.99911,7,0.0,5,0.0,12,0.0,14,5,-1,12,14,0.716,9,0.17067,2,0.0,17,0.0,14,9,-1,4,14,0.52044,4,0.20667,11,0.12578,7,0.0,14,-1,11,-1
18824,188,15,1,1,15,0.47867,3,0.304,14,0.13911,6,0.0,0,0,0,0,15,0.21289,8,0.532,16,0.13778,18,0.0,8,-1,16,-1,15,0.64756,10,0.14889,11,0.046222,5,0.0,8,10,-1,-1,15,0.42844,12,0.49956,6,0.0,9,0.0,15,12,6,-1,15,0.63778,1,0.14444,4,0.0,16,0.0,-1,-1,-1,16,15,0.75289,18,0.15911,11,0.069778,1,0.0,15,-1,11,16
